Proposal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID,Research Body,Research Body ROR ID,Funder Name,Crossref Funder Registry ID,Proposal Title,Start Date,End Date, Current Total Commitment 
12/IP/1308,Investigator Programme,Investigator Project,,Jens Carlsson,https://orcid.org/0000-0002-9262-5627,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Taxonomy and connectivity of animal species at the Moytirra hydrothermal vent field: developing methods for assessing ecological impacts of mineral extraction in the deep-sea ,01/04/2013,30/06/2015,188213
12/IP/1313,Investigator Programme,Investigator Project,,Volker Rath,https://orcid.org/0000-0001-9558-6726,Dublin Institute for Advanced Studies (DIAS),https://ror.org/051sx6d27,Science Foundation Ireland,10.13039/501100001602,IRECCSEM: Evaluating Ireland's potential for onshore carbon sequestration and storage using electromagnetics,01/04/2013,31/03/2017,278209
12/IP/1315,Investigator Programme,Investigator Project,,Gerard McGlacken,https://orcid.org/0000-0002-7821-0804,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,"The Direct Arylation of Pyrones, Coumarins, Pyridones and Quinolones",01/04/2013,31/12/2017,377093
12/IP/1322,Investigator Programme,Investigator Project,,Leigh Jones,,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,The Strategic Construction of Magnetic Coolant Materials,01/04/2013,31/12/2013,7493
12/IP/1359,Investigator Programme,Investigator Project,,Gary Donohoe,https://orcid.org/0000-0003-3037-7426,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Characterising the neural basis of social cognition deficits in schizophrenia using imaging genetics,01/04/2013,30/09/2016,283268
12/IP/1369,Investigator Programme,Investigator Project,,Geraldine Boylan,https://orcid.org/0000-0003-0920-5291,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Automated assessment of brain maturation in the preterm infant using EEG,01/04/2013,31/03/2016,145615
12/IP/1390,Investigator Programme,Investigator Project,,Bernie Creaven,https://orcid.org/0000-0002-3072-4064,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,Novel Dual SOD/CAT mimics: New Therapeutic Strategy for Oxidative Stress Related Diseases?,01/04/2013,30/06/2018,203361
12/IP/1408,Investigator Programme,Investigator Project,,Anne Marie Healy,https://orcid.org/0000-0001-5093-9786,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Co-processing of active pharmaceutical ingredients with functional excipients to prevent unintentional generation of amorphous phase,01/04/2013,31/03/2017,187937
12/IP/1420,Investigator Programme,Investigator Project,,Mary Frances Heaney,https://orcid.org/0000-0002-4603-0278,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,"�Clickable� Azobenzenes, New Molecular Glues for Generation of Photoresponsive Biomolecular Scaffolds capable of Answering Biological Questions",01/04/2013,31/03/2018,219882
12/IP/1424,Investigator Programme,Investigator Project,,Nial Friel,https://orcid.org/0000-0003-4778-0254,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Advances for the probabilistic analysis of network data,01/04/2013,30/09/2017,272173
12/IP/1459,Investigator Programme,Investigator Project,,Garry Fleming,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,DENTAL glass-ionomer restoratives: Development of an Enhanced Novel Tailored Aesthetic Ligand based glass-ionomer restorative,01/04/2013,31/03/2017,215700
12/IP/1491,Investigator Programme,Investigator Project,,Miguel Bustamante,https://orcid.org/0000-0003-3360-0304,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Genesis and Development of Extreme Events in Fluids,01/04/2013,31/12/2017,271028
12/IP/1492,Investigator Programme,Investigator Project,,John Atkins,https://orcid.org/0000-0001-7933-0165,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Using ribosome profiling to study translation initiation/elongation and facilitate optimization of protein synthesis,01/04/2013,30/09/2017,381030
12/IP/1493,Investigator Programme,Investigator Project,,David Clarke,https://orcid.org/0000-0001-9082-0501,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,"Characterizaton of choA, a gene encoding a novel cholesterol-degrading activity in the human gut microbiome",01/04/2013,31/07/2017,244318
12/IP/1494,Investigator Programme,Investigator Project,,Fiona Lyng,https://orcid.org/0000-0002-9876-963X,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,"Identification of clinically important, high risk oral lesions using Raman spectroscopy",01/04/2013,30/09/2017,193700
12/IP/1497,Investigator Programme,Investigator Project,,Nicolas Touzet,https://orcid.org/0000-0002-8524-9184,Atlantic Technological University (ATU),https://ror.org/0458dap48,Science Foundation Ireland,10.13039/501100001602,Physiology and molecular biology of microalgae for the biorefining of valuable metabolites,01/04/2013,30/09/2017,357709
12/IP/1502,Investigator Programme,Investigator Project,,Dagmar Stengel,https://orcid.org/0000-0001-5871-9550,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,"Iodine in commercially valuable Irish seaweeds: variability, pathways, and implications for industrial applications",01/04/2013,31/05/2016,244066
12/IP/1508,Investigator Programme,Investigator Project,,Corrado Santocanale,https://orcid.org/0000-0003-1337-5656,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Cdc7 regulation of Claspin stability and its effect on cell cycle checkpoint function  ,01/04/2013,30/09/2017,292282
12/IP/1519,Investigator Programme,Investigator Project,,Xinmin Zhan,https://orcid.org/0000-0002-9101-1404,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Green Farm: Development of On-Farm Co-Digestion of the Organic Fraction of Municipal Solid Waste and Animal Manure for Bioenergy Production and Resource Recycling,01/04/2013,31/12/2017,359863
12/IP/1523,Investigator Programme,Investigator Project,,Martin Glavin,https://orcid.org/0000-0003-1477-4835,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Breast Cancer detection and classification using Ultra Wideband Radar Tomography,01/04/2013,30/09/2017,240891
12/IP/1532,Investigator Programme,Investigator Project,,Rachel McLoughlin,https://orcid.org/0000-0003-4553-018X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Understanding cellular immunity to Staphylococcus aureus is required for novel anti-S. aureus vaccine design,01/04/2013,31/03/2017,384042
12/IP/1556,Investigator Programme,Investigator Project,,James Rice,https://orcid.org/0000-0002-1035-5708,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Patterned nanomaterial�s using ferroelectric lithography for enhanced optical imaging        ,01/04/2013,31/08/2017,232809
12/IP/1608,Investigator Programme,Investigator Project,,Rachel Evans,https://orcid.org/0000-0003-2956-4857,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,High-Efficiency Conjugated Polymer-Inorganic Hybrids as Luminescent Solar Concentrators for Photovoltaics,01/04/2013,30/11/2017,325512
12/IP/1620,Investigator Programme,Investigator Project,,David O'Connell,https://orcid.org/0000-0002-6461-7750,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Novel affinity matrices for purification of biotherapeutics,01/04/2013,31/08/2017,264317
12/IP/1662,Investigator Programme,Investigator Project,,James Lunney,https://orcid.org/0000-0003-3430-5198,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Pulsed laser deposition of thin films at atmospheric pressure,01/04/2013,31/03/2018,252595
12/IP/1663,Investigator Programme,Investigator Project,,David Chew,https://orcid.org/0000-0002-6940-1035,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Microanalysis of detrital apatite: a new provenance proxy in sedimentary systems,01/04/2013,30/09/2017,279484
12/IP/1670,Investigator Programme,Investigator Project,,Derek Morris,https://orcid.org/0000-0002-3413-570X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Gene discovery in schizophrenia using family-based sequencing methods,01/04/2013,30/09/2017,353844
12/IP/1686,Investigator Programme,Investigator Project,,Tara McMorrow,https://orcid.org/0000-0002-9639-6358,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Molecular mechanisms of cilia loss in mammalian epithelial cells,01/04/2013,30/09/2017,318013
12/IP/1688(X),Investigator Programme,Investigator Project,,Wenxin Wang,https://orcid.org/0000-0002-5053-0611,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Development and Delivery of Nonviral S/MAR Minicircles for Long-term Type VII Collagen Gene expression for the Treatment of Recessive Dystrophic Epidermolysis Bullosa,01/04/2013,31/10/2013,47704
12/IP/1692,Investigator Programme,Investigator Project,,Fernando Rhen,https://orcid.org/0000-0002-6051-5298,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Nanostructured alloy for high-energy-efficient fuel cells,01/04/2013,30/06/2017,174549
12/IP/1695,Investigator Programme,Investigator Project,,Sean Doyle,https://orcid.org/0000-0003-1679-3247,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,A Vaccination Strategy Against Aspergillus fumigatus Infection.,01/04/2013,31/10/2017,353678
12/IP/1722,Investigator Programme,Investigator Project,,James Rohan,https://orcid.org/0000-0003-0415-1140,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Nanomaterials design and fabrication for Energy Storage,01/04/2013,30/11/2017,236018
12/IP/1723,Investigator Programme,Investigator Project,,Patrick McGarry,https://orcid.org/0000-0001-8616-4011,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Active changes in artery structure and contractility in response to stenting,01/04/2013,30/09/2018,225780
12/IP/1727,Investigator Programme,Investigator Project,,Gianpiero Cavalleri,https://orcid.org/0000-0002-9802-0506,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,The identification and characterisation of genomic signatures of hypoxia induced natural selection,01/04/2013,30/09/2017,363811
12/IP/1731(X),Investigator Programme,Investigator Project,,Dermot Brougham,https://orcid.org/0000-0002-1270-8415,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Long-circulating Magnetic Nanoparticles for Biomedical Applications through Mimetic Surface Chemistry,01/04/2013,31/12/2015,98833
12/IP/1732,Investigator Programme,Investigator Project,,Michael Gilchrist,https://orcid.org/0000-0003-1765-429X,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Characterising Mechanical Properties of Brain Tissue using Novel Micro Indentation Tests,01/04/2013,31/12/2017,314751
12/TIDA/I2357,Technology Innovation Development Award,Feasibility,,Lorraine Nagle,https://orcid.org/0000-0002-7268-3408,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Design of ID Nanoporous PtNi nanotubular catalysts for Oxygen reduction reaction in Fuel Cells,01/04/2013,30/09/2014,101835
13/CW/I2541,Conferences and Workshops Programme,,,Maria Bardosova,https://orcid.org/0000-0003-0832-2226,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,ECOF 13 (Thirteenth European Conference on Organised Films),01/04/2013,30/09/2013,7375
11/TIDA/B2030s,Supplement,,General Supplement,Paul Moynagh,https://orcid.org/0000-0002-4139-3061,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,SFI Internship Award,15/04/2013,14/04/2014,63868
12/IP/1520,Investigator Programme,Investigator Project,,Katherine Howell,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Elucidating the the potential therapuetic role of Erythropoietin in the treatment of Emphysema,17/04/2013,16/03/2020,349277
13/USP/I2575,US-Ireland R&D Partnership Programme,Planning Grant,,Graham Cross,https://orcid.org/0000-0003-2299-6091,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Performance of novel carbon-based nanoelectromechanical (NEMS) switches studied by AFM and in-situ TEM and environmental SEM microscopy,22/04/2013,21/10/2013,2800
11/PI/1166s1,Supplement,,General Supplement,Emmeline Hill,https://orcid.org/0000-0002-1805-2250,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,A promotional film illustrating world-class science in horse genomics and the impact on the global bloodstock industry,01/05/2013,31/10/2013,16676
12/ERC/E2499,ERC Development Programme,,,Balz Kamber,https://orcid.org/0000-0002-8720-0608,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Impact basin volcanism: A comprehensive test of a possible analogue to early Earth rock forming processes,01/05/2013,30/04/2016,508241
12/IA/1255,Investigator Programme,Investigator Award,,Martin Caffrey,https://orcid.org/0000-0002-2931-4551,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Membrane Structural and Functional Biology: Tackling communicable and non-communicable diseases at the membrane level.,01/05/2013,30/04/2018,2486072
12/IA/1270,Investigator Programme,Investigator Award,,Paul Townsend,https://orcid.org/0000-0001-6373-2872,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Next Generation Photonic Access and Data Communication Systems ,01/05/2013,30/04/2019,2575246
12/IA/1294,Investigator Programme,Investigator Award,,Leonie Young,https://orcid.org/0000-0001-9617-7983,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,SRC-1 mediation of cancer cell reprogramming in endocrine resistant breast cancer,01/05/2013,30/09/2019,675446
12/IA/1449,Investigator Programme,Investigator Award,,Suzi Jarvis,https://orcid.org/0000-0002-6403-8484,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Nanoscale aqueous-substrate interfaces,01/05/2013,30/06/2016,551358
12/IA/1570,Investigator Programme,Investigator Award,,Kevin Devine,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Cell wall metabolism in Gram positive bacteria: investigating its regulation and exploiting its therapeutic potential.,01/05/2013,31/10/2017,1226466
12/IA/1683,Investigator Programme,Investigator Award,,Stephen O'Brien,https://orcid.org/0000-0003-0036-5643,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,"Applied mathematical modelling applied to enterprise, science and technology  (MACSI)",01/05/2013,31/12/2018,2762837
12/IP/1673,Investigator Programme,Investigator Project,,Mario Fares,https://orcid.org/0000-0002-2592-8759,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Understanding the role of molecular chaperones in robustness and functional innovation,01/05/2013,30/04/2016,371358
12/ISCA/2493,International Strategic Cooperation Award,,,Sin�ad Ryan,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Ireland-India ISCA Programme,01/05/2013,31/08/2014,708937
13/CW/B2551,Conferences and Workshops Programme,,,Kingston Mills,https://orcid.org/0000-0003-3646-8222,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,10th International Symposium on Bordetella,01/05/2013,31/01/2014,8000
13/CW/B2553,Conferences and Workshops Programme,,,Fiona Lyng,https://orcid.org/0000-0002-9876-963X,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,40th Annual Meeting of the European Radiation Research Society (ERR 2013),01/05/2013,31/01/2014,2000
13/CW/B2568,Conferences and Workshops Programme,,,John Cryan,https://orcid.org/0000-0001-5887-2723,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,The 8th Neuroscience Ireland Conference in conjunction with the Biochemical Society Irish Area Section Annual Meeting,01/05/2013,31/01/2014,6200
13/CW/M2556,Conferences and Workshops Programme,,,Pauric Dempsey,,Royal Irish Academy (RIA),https://ror.org/019tbdj08,Science Foundation Ireland,10.13039/501100001602,Dublin Talks.ie,01/05/2013,30/04/2014,12000
13/ERC/I2560,ERC Support Programme,,,Sin�ad Ryan,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,SRI ERC Support - Valeria Nicolosi,01/05/2013,30/04/2015,220000
TRA/2011/33,HRB-SFI Translational Research Award,,,Paul McLoughlin,https://orcid.org/0000-0001-6200-016X,Health Research Board (HRB),https://ror.org/003hb2249,Science Foundation Ireland,10.13039/501100001602,Targeting gremlin in the diagnosis and treatment of fibrotic lung diseases,01/05/2013,30/04/2017,205935
05/RP1/B908s2,Supplement,,General Supplement,Brendan Loftus,https://orcid.org/0000-0001-8871-8356,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,RP Supplement,12/05/2013,11/08/2013,19555
12/RC/2272,Research Centres Programme,,,Geraldine Boylan,https://orcid.org/0000-0003-0920-5291,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Irish Centre for Fetal and Neonatal Translational Research (INFANT),01/06/2013,31/12/2019,7501925
12/RC/2273,Research Centres Programme,,,Paul Ross,https://orcid.org/0000-0003-4876-8839,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Alimentary Pharmabiotic Centre (APC) - Interfacing Food & Medicine,01/06/2013,31/05/2019,35880856
12/RC/2275,Research Centres Programme,,,Michael Zaworotko,https://orcid.org/0000-0002-1360-540X,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Synthesis and Solid State Pharmaceutical Centre (SSPC),01/06/2013,31/05/2019,27844390
12/RC/2276,Research Centres Programme,,,Paul Townsend,https://orcid.org/0000-0001-6373-2872,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,I-PIC Irish Photonic Integration Research Centre,01/06/2013,31/10/2022,19602086
12/RC/2278,Research Centres Programme,,,Michael Morris,https://orcid.org/0000-0001-8756-4068,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Advanced Materials and BioEngineering Research Centre (AMBER),01/06/2013,31/12/2020,35171606
12/RC/2302,Research Centres Programme,,,Jerry Murphy,https://orcid.org/0000-0003-2120-1357,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Marine Renewable Energy Ireland (MaREI) - The SFI Centre for Marine Renewable Energy Research,01/06/2013,31/12/2022,17195704
12/US/I2490,US-Ireland R&D Partnership Programme,,,Guillaume Huyet,,Munster Technological University (MTU),https://ror.org/013xpqh61,Science Foundation Ireland,10.13039/501100001602,Femtojoule-per-bit Communications with Nanopillar Lasers on Si,01/06/2013,31/05/2016,331532
12/WTRCDF/I2572,HRB-Wellcome Trust Biomedical Research Partnership,Research Career Development Fellowships,,Elaine Dunleavy,https://orcid.org/0000-0001-6885-0421,Health Research Board (HRB),https://ror.org/003hb2249,Science Foundation Ireland,10.13039/501100001602,Assembly and function of Drosophila melanogaster centromeric chromatin during meiosis and development,01/06/2013,31/05/2018,316900
13/CW/E2577,Conferences and Workshops Programme,,,Damian Flynn,https://orcid.org/0000-0003-4638-9333,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,"Universitas 21 Graduate Research Conference in Energy (Systems, Policy & Solutions)",01/06/2013,30/11/2013,5469
13/CW/I2562,Conferences and Workshops Programme,,,Tomas Ward,https://orcid.org/0000-0002-6173-6607,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,The Dublin Mini Maker Faire 2013,01/06/2013,30/11/2013,10000
13/CW/I2564,Conferences and Workshops Programme,,,Peter Gallagher,https://orcid.org/0000-0001-9745-0400,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,The European Space Expo � Highlighting the Benefits of Space Science and Technology to Ireland,01/06/2013,30/11/2013,27000
13/CW/I2578,Conferences and Workshops Programme,,,James Gleeson,https://orcid.org/0000-0003-3410-2817,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Problem Solving with Industry (ESGI 93),01/06/2013,30/11/2013,10000
12/IP/1351,Investigator Programme,Investigator Project,,Jim Buckley,https://orcid.org/0000-0001-6928-6746,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Establishing best practice in Software Architecture Consistency Processes,03/06/2013,02/06/2017,273270
13/USP/B2610,US-Ireland R&D Partnership Programme,Planning Grant,,Orla Hardiman,https://orcid.org/0000-0003-2610-1291,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Multimodal Deep Phenotyping of ALS,15/06/2013,14/12/2013,3197
13/USP/I2590,US-Ireland R&D Partnership Programme,Planning Grant,,Eugene OBrien,https://orcid.org/0000-0002-6867-1009,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Future Vision of Bridge Health,15/06/2013,14/12/2013,2584
13/USP/I2619,US-Ireland R&D Partnership Programme,Planning Grant,,Noel O'Connor,https://orcid.org/0000-0002-4033-9135,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,A PATHway through Digital Connectivity (PATH = Physical Activity Towards Health),15/06/2013,14/12/2013,4269
11/W.1/I2079,ETS Walton Visitor Award,,,Adrian Raftery,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Fast Computation and Accounting for Differential Activity in Latent Position Cluster Models for Networks,01/07/2013,30/06/2015,230352
12/IA/1239,Investigator Programme,Investigator Award,,Amir Khan,https://orcid.org/0000-0003-1176-6952,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Molecular Aspects of Immune Evasion and Subversion of Membrane Trafficking by Pathogens,01/07/2013,31/07/2019,1222915
12/IA/1300,Investigator Programme,Investigator Award,,Yurii Gun'ko,https://orcid.org/0000-0002-4772-778X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Chiral inorganic nanomaterials,01/07/2013,31/12/2017,808173
12/IA/1343,Investigator Programme,Investigator Award,,Geraldine Butler,https://orcid.org/0000-0002-1770-5301,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,"Post-genomic analysis of biofilm and virulence characteristics of the pathogenic yeast, Candida parapsilosis.",01/07/2013,31/12/2018,1342237
12/IA/1742,Investigator Programme,Investigator Award,,John Costello,https://orcid.org/0000-0003-4677-9999,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Stagnation Layers in Laser Ablation Based Analytical Techniques,01/07/2013,31/12/2017,816547
12/IP/1288,Investigator Programme,Investigator Project,,Sheila McBreen,https://orcid.org/0000-0002-1477-618X,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Advances in gamma-ray Space Science using Silicon Photomultipliers,01/07/2013,31/07/2017,247581
12/RC/2289,Research Centres Programme,,,Noel O'Connor,https://orcid.org/0000-0002-4033-9135,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,INSIGHT - Irelands Big Data and Analytics Research Centre,01/07/2013,31/12/2019,57119576
12/YI/B2480,President of Ireland Young Researcher Award,Rolling Call,,Carel W. le Roux,https://orcid.org/0000-0001-5521-5445,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Gastric bypass and the regression of kidney disease in Type 2 diabetes: Identification of potential mechanisms.,01/07/2013,30/06/2019,1152562
11/PI/1071(T),Principal Investigator Programme,,,Donal O'Shea,https://orcid.org/0000-0003-0594-4193,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,BF2-Tetraarylazadipyrromethene Based Stimuli-Responsive Near-Infrared Fluorescent Imaging Platforms,01/08/2013,31/07/2017,803003
12/IA/1601,Investigator Programme,Investigator Award,,Stephen Fahy,https://orcid.org/0000-0002-4345-9415,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Ultrafast energy dissipation in semimetals and semiconductors: Simulation based on first-principles electronic structure theory ,01/08/2013,31/07/2019,1206154
13/CW/B2624,Conferences and Workshops Programme,,,Rachel McLoughlin,https://orcid.org/0000-0003-4553-018X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Staph-GBI 2013,01/08/2013,31/01/2014,7000
13/CW/I2565,Conferences and Workshops Programme,,,Reinhard Schaler,,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,18th Annual Internationalisation and Localisation Conference,01/08/2013,31/01/2014,4466
13/CW/I2617,Conferences and Workshops Programme,,,Cathal Gurrin,https://orcid.org/0000-0003-2903-3968,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,MMM2014: The 20th International Conference on Multimedia Modelling,01/08/2013,31/07/2014,9180
13/CW/I2623,Conferences and Workshops Programme,,,Rachel McDonnell,https://orcid.org/0000-0002-1957-2506,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Motion in Games 2013,01/08/2013,30/04/2014,2056
13/TIDA/I2620(FT),Technology Innovation Development Award,Fast Track,,Ravindranathan Thampi,https://orcid.org/0000-0001-7431-9741,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Enabling early market entry for dye sensitised solar cells,01/08/2013,30/11/2014,129763
DSE/13/03,Discover Programme,Call A,,Mary Colclough,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Cool Jobs,01/08/2013,31/01/2014,10000
DSE/13/19,Discover Programme,Call A,,Eoin Gill,https://orcid.org/0000-0002-8373-6894,South East Technological University (SETU),https://ror.org/03fgx6868,Science Foundation Ireland,10.13039/501100001602,Maths week Ireland 2013,01/08/2013,30/11/2013,35000
DSE/13/22,Discover Programme,Call A,,Muriel Grenon,https://orcid.org/0000-0002-9910-5974,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,The Cell EXPLORERS Roadshow,01/08/2013,30/11/2013,15000
DSE/13/31,Discover Programme,Call A,,Sheila Donegan,https://orcid.org/0000-0003-3815-2467,South East Technological University (SETU),https://ror.org/03fgx6868,Science Foundation Ireland,10.13039/501100001602,The Robert Boyle Science Week,01/08/2013,31/12/2013,12000
DSE/13/32 and DSE 13/33,Discover Programme,Call A,,John O'Donoghue,,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,The Mallow Festival of Science/ North Munster & Region Maths Week,01/08/2013,30/11/2013,8000
DSE/13/45,Discover Programme,Call A,,Jill Haynes,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,STEM in Society Challenge,01/08/2013,28/02/2014,7000
DSE/13/58,Discover Programme,Call A,,VP Research (UCD),,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,UCD Science Expression,01/08/2013,30/11/2013,25000
